,title,type,date,abstract,abbreviations,funding,keywords,year
549,,,[],"To investigate the underlying cause for the observed differences in self-associating and viscoelastic behavior between two monoclonal antibodies, MAb1, and MAb2. Several mutants were designed by swapping charged residues in MAb1 with those present in MAb2 at their respective positions and  . Rheological analysis was done at low and high shear rates. Dynamic light scattering quantified intermolecular interactions in dilute solutions; sedimentation equilibrium analysis determined the corrected weight average molecular weight ( 
                            ) to assess the self-associating behavior in high concentration. The molecular charge was estimated from electrophoretic mobility measurements. Replacing the charged residues in the CDR of MAb1 resulted in a lower  
                             and solution viscosity. The corresponding changes in either just the variable light (VL) or variable heavy (VH) chain showed only a partial decrease in viscosity, whereas changes in both VL and VH chains resulted in a dramatic reduction in viscosity. The converse case where the VL and VH chains of MAb2 were made to look like MAb1 did not self-associate or show increased viscosity. Exposed charged residues in the CDR of MAb1 are critical in determining the self-associating and highly viscous behavior observed at high concentrations.",,"The authors acknowledge generous material and financial support from Genentech, Inc.",,2011
550,,,[],"To evaluate if lyophilization can be used to obtain a dry formulation of polyelectrolyte microcapsules, which have emerged as a new class of microparticles for the encapsulation and delivery of biomacromolecules. Microcapsules composed of dextran sulfate and poly-L-arginine were obtained by coating CaCO  microparticles by means of the layer-by-layer technique. Microcapsules were lyophilized using different stabilizers; intactness was checked by CLSM and SEM. Horseradish peroxidase was encapsulated as model enzyme and retained activity after freeze-drying was determined using a fluorescence assay. Ovalbumin was encapsulated as model antigen; immunogenicity after lyophilization was evaluated   by a T-cell proliferation assay and   by measuring the antibody titer in mice. The results clearly demonstrate the necessity of using polyols in the formulation to prevent rupture of the microcapsules and to preserve the activity of encapsulated enzymes. Lyophilized microcapsules appeared as a promising adjuvant for antigen delivery, as both   as   assays showed higher immune activation compared to free antigen. Lyophilization is a promising strategy towards improved stability of protein-loaded microcapsules.",dextran sulfate horseradish peroxidase layer-by-layer ovalbumin poly-L-arginine,The authors wish to thank prof Y. van Kooyk and S. Singh for performing the   T-cell assays. We also wish to thank E. Adriaens for help with fluorescent assays and O. Janssens for taking SEM images. We would also like to acknowledge the Institute for the Promotion of Innovation through Science and Technology in Flanders (IWT-Vlaanderen) for founding the BRAINSTIM project.,,2011
551,,,[],,,,,2011
552,,,[],"To investigate the roles of the constitutive androstane receptor (CAR) in cyclophosphamide (CPA)- and ifosfamide (IFO)-mediated induction of hepatic drug-metabolizing enzymes (DME). Induction of DMEs was evaluated using real-time RT-PCR and Western blotting analysis in human primary hepatocyte (HPH) cultures. Activation of CAR, pregnane X receptor (PXR), and aryl hydrocarbon receptor by CPA and IFO was assessed in cell-based reporter assays in HepG2 cells and/or nuclear translocation assays in HPHs. CYP2B6 reporter activity was significantly enhanced by CPA and IFO in HepG2 cells co-transfected with CYP2B6 reporter plasmid and a chemical-responsive human CAR variant (CAR1 + A) construct. Real-time RT-PCR and Western blotting analysis in HPHs showed that both CPA and IFO induced the expressions of CYP2B6 and CYP3A4. Notably, treatment of HPHs with CPA but not IFO resulted in significant nuclear accumulation of CAR, which represents the initial step of CAR activation. Further studies in HPHs demonstrated that selective inhibition of PXR by sulforaphane preferentially repressed IFO- over CPA-mediated induction of CYP2B6. These results provide novel insights into the differential roles of CAR in the regulation of CPA- and IFO-induced DME expression and potential drug-drug interactions.","3-methylcholanthrene adenovirus expressing enhanced yellow fluorescent protein-tagged human CAR aryl hydrocarbon receptor constitutive androstane receptor 6-(4-chlorophenyl) imidazo[2,1-b][1,3]- thiazole-5-carbaldehyde-O-(3,4-dichlorobenzyl) oxime cyclophosphamide cytochrome P450 dimethyl sulfoxide glyceraldehyde-3-phosphate dehydrogenase human primary hepatocytes ifosfamide phenobarbital 1-(2-chlorophenyl-Nmethylpropyl)-3-isoquinoline-carboxamide pregnane X receptor rifampicin reverse transcription-polymerase chain reaction sulforaphane","The authors thank Dr. Masahiko Negishi (National Institute of Environmental and Health Sciences, National Institutes of Health, Research Triangle Park, NC) for providing hCAR expression and UGT1A1 reporter constructs, Dr. Steve Kliewer (University of Texas, Southwestern Medical Center, Dallas, TX) for the pSG5-hPXR expression vector, and Dr. Bryan Goodwin (GlaxoSmithKline, Research Triangle Park, NC) for the CYP3A4 reporter plasmid. This research was supported in part by the National Institute of Health Grant (R01, DK061652) and the Seed Grant from University of Maryland Greenebaum Cancer Center.",,2011
553,,,[],"Rho-kinase regulates activation of hepatic stellate cells (HSC) during liver fibrosis, but the ubiquitous presence of this kinase may hinder examination of its exact role and the therapeutic use of inhibitors. We therefore coupled the Rho-kinase inhibitor Y27632 to a drug carrier that binds the mannose-6-phosphate insulin-like growth factor II (M6P/IGFII)-receptor which is upregulated on activated HSC. Y27632 was coupled to mannose-6-phosphate human serum albumin (M6PHSA), and   experiments were performed on primary rat HSC. Biodistribution and effect studies were performed in an acute CCl  model in mice. Y27-conjugate remained stable in serum, while drug was efficiently released in liver homogenates. Receptor-blocking studies revealed that it was specifically taken up through the M6P/IGFII-receptor on fibroblasts, and it inhibited expression of fibrotic markers in activated HSC.  , liver drug levels were significantly higher after injection of Y27-conjugate as compared to Y27632, and the conjugate accumulated specifically in HSC. After acute CCl -induced liver injury, Y27-conjugate reduced the local activation of HSC, whereas an equimolar dose of free drug did not. We conclude that specific targeting of a Rho-kinase inhibitor to HSC leads to enhanced accumulation of the drug in HSC, reducing early fibrogenesis in the liver.",α-smooth muscle actin Hepatic stellate cells Mannose-6-phosphate human serum albumin Mannose-6-phosphate/insulin-like growth factor II receptor Universal Linkage System,"This work was made possible by a grant from the European Framework program FP6 (LSHB-CT-2007-036644). This article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits any noncommercial use, distribution, and reproduction in any medium, provided the original author(s) and source are credited.",,2011
554,,,[],,,,,2011
555,,,[],"Inhaled recombinant Secretory Leukocyte Protease Inhibitor (rSLPI) has shown potential for treatment of inflammatory lung conditions. Rapid inactivation of rSLPI by cathepsin L (Cat L) and rapid clearance from the lungs have limited clinical efficacy. Encapsulation of rSLPI within 1,2-Dioleoyl-sn-Glycero-3-[Phospho-L-Serine]:Cholesterol liposomes (DOPS-rSLPI) protects rSLPI against Cat L inactivation  . We aimed to determine the effect of liposomes on rSLPI pharmacokinetics and activity   and after local delivery to the airways  
                         Transport of DOPS-rSLPI and free-rSLPI across a polarised air-liquid epithelial monolayer was measured. An asthma guinea pig model was administered either DOPS-rSLPI liposomes or free-rSLPI by intratracheal instillation. Apparent permeability (P ) of free-rSLPI was significantly higher at 4.9 × 10  cm/s than for DOPS-rSLPI, P  of 2.05 × 10  cm/s, confirmed by   studies. Plasma rSLPI concentrations were highest in free-rSLPI-treated animals compared with those treated with DOPS-rSLPI; there also appeared to be a trend for higher intracellular rSLPI content in animals dosed with DOPS-rSLPI compared to free-rSLPI. Eosinophil influx was recorded as a measure of inflammation. Pre-dosing with either free-rSLPI or DOPS-rSLPI prevented inflammatory response to antigen challenge to levels comparable to control animals. Encapsulation of rSLPI in DOPS:Chol liposomes improves stability, reduces clearance and increases residence time in the lungs after local delivery.","allergic hyperresponsiveness air interface culture alveolar macrophages anti-neutrophil elastase bronchoalveolar lavage bronchoalveolar lavage fluid bathepsin L cholesterol 1,2-Dioleoyl-sn-Glycero-3-[Phospho-L-Serine] rSLPI encapsulated in DOPS:Chol liposomes early allergic response rSLPI alone intratracheal instillation late allergic response neutrophil elastase ovalbumin apparent permeability coefficient recombinant secretory leukocyte protease inhibitor secretory leukocyte protease inhibitor trans-epithelial electrical resistance","This project was supported by the Irish Research Council for Science, Engineering and Technology (contract: SC/2004/B0419), the Health Research Board (Grant No. PHD/2007/11), and the Department for Employment and Learning (Northern Ireland) through its “Strengthening the All-Island Research Base” initiative (CT). The authors gratefully acknowledge the supply of rSLPI from Amgen®.",,2011
556,,,[],"To investigate the dose linearity of celecoxib (CEL) pharmacokinetics from various non-lipid and lipid-based formulations; to probe the mechanisms of CEL absorption from a nano-structured silica-lipid hybrid (SLH) microparticle dosage form. Single-dose pharmacokinetic parameters of CEL were determined in fasted rats at dose levels of 5, 20 and 50 mg/kg in aqueous suspensions of pure CEL, Celebrex  and CEL-SLH microparticles formulated using medium-chain lipids (Miglyol 812 or Capmul MCM) and Aerosil  silica nanoparticles. An   lipolysis model was used to characterise the dynamic solubilisation state of CEL under digesting conditions. CEL-SLH formulations and Celebrex  consistently produced a 2-fold higher maximum plasma concentration ( 
                            ) and bioavailability ( 
                            ) than pure CEL in a dose-linear manner within the dose range of 5–50 mg/kg CEL (R  > 0.8). Lipolysis drug phase partition data indicate a 2.5–7.5-fold higher CEL solubilising capacity resulting from the digestion of SLH microparticles as compared to the simulated fasted state endogenous micelles. Strong correlations were obtained between maximum CEL solubilisation levels during lipolysis and   pharmacokinetic parameters (R  > 0.9). Collectively, the results highlight the potential of the SLH microparticles in enhancing the bioavailability of CEL in a dose-linear manner as facilitated by supersaturated solubilisation of CEL in the intestinal milieu.",,"The authors would like to thank Miss Kathy Lee (Monash Institute of Pharmaceutical Sciences) for technical support on the lipolysis work and Dr. Mihail Popescu (Ian Wark Research Institute) for useful discussion. Financial support of the Australian Research Council, Bio Innovation SA and Itek Pty. Ltd. are also gratefully acknowledged.",,2011
557,,,[],"To evaluate Taylor dispersion analysis (TDA) as a novel method for determination of hydrodynamic radius of therapeutic peptides and proteins in non-stressed and stressed formulations and to compare it with dynamic light scattering (DLS). The hydrodynamic radius of oxytocin, bovine serum albumin, various monoclonal antibodies (type IgG) and etanercept at concentrations between 0.05 and 50 mg/ml was determined by TDA and DLS. IgGs and etanercept were stressed (elevated temperatures) and analyzed by TDA, DLS and HP-SEC. TDA and DLS were comparable in sizing non-stressed peptides and proteins in a concentration range of about 0.5 to 50 mg/ml. TDA performed well even at lower concentrations, where DLS tends to provide theoretically high values of the Z-average radius. However, because of differences in the detection physics, DLS was more weighted towards the detection of aggregates in stressed formulations than TDA. Advantageously, TDA was also able to size the small peptide oxytocin, which was not feasible by DLS. TDA allows the accurate determination of the hydrodynamic radius of peptides and proteins over a wide concentration range, with little interference from excipients present in the sample. It is marginally less sensitive than DLS in detecting size increase for stressed protein samples.",,"This research was supported, in part, by the Dutch Technology Foundation STW, Applied Science Division of NWO and the Technology Program of the Ministry of Economic Affairs. The authors also acknowledge the EPSRC grant (DT/F002564/1) for funding as part of a TSB collaborative research project. This article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits any noncommercial use, distribution, and reproduction in any medium, provided the original author(s) and source are credited.",,2011
558,,,[],"To characterise phase separations in aged hot-melt-extruded solid dispersions at a micron to submicron scale. Hot-melt-extruded felodipine and Eudragit  E PO systems at a range of compositions were studied after a standard period of aging to allow phase separation to occur. The samples were characterised using combined nano-thermal analysis, photothermal FTIR microspectroscopy coupled with pulsed force mode AFM as a novel characterisation approach. Crystalline felodipine presents in all formulations with drug loadings from 10–70% (w/w). In formulations with high drug loadings (50 and 70%), amorphous felodipine co-exists with crystalline forms, and higher drug concentration is observed in the centre compared to the outer surface of the extrudates. Drug crystal dimensions in extrudates with low drug loadings (10–30%) are small, in the micron to submicron range. We propose that uneven drug distribution is principally caused by processing-associated factors such as expansion of extrudates during extrusion. We have demonstrated that the novel combined approach allows site-specific characterisation of the extruded systems and that drug distribution may be uneven across the extrudates, with concomitant implications for understanding stability and drug release behaviour.",,The authors would like to thank Dr. Jonathon Moffat and Prof. Mike Reading for their assistance on the use of PT-FTIR microspectroscopy.,,2011
559,,,[],"Release profiles of two ciprofloxacin hydrochloride formulations for the treatment of respiratory infection were evaluated using different   methodologies and characterised for aerosol performance and toxicity. Spray-dried ciprofloxacin and ciprofloxacin spray-dried with polyvinyl alcohol as a controlled release (CR) agent at a 50:50 w/w ratio were formulated and physico-chemically characterised. Aerosol performances were assessed   using a liquid impinger. Drug release was performed using a modified Franz cell and a validated air interface Calu-3-modified twin stage impinger (TSI). Ciprofloxacin toxicity was also established  . Both formulations had a similar size distribution, while CR ciprofloxacin had superior aerosol performance and stability. The release profiles showed the CR formulation to have a higher transport rate compared to ciprofloxacin alone in the cell model. Contrary results were observed using the diffusion cell. Results suggest that the air interface cell model provides a more physiologically relevant model than the modified Franz cell. Toxicity analysis showed that the lung epithelial cells could tolerate a wide range of ciprofloxacin concentrations. This study establishes that the   modified TSI air interface Calu-3 model is capable of evaluating the fate of inhaled powder formulations.",,,,2011
560,,,[],"Low molecular weight hydrogelators typically require a stimulus such as heat, antisolvent, or pH adjustment to produce a gel. This study examines gelation of a novel histamine H4 receptor antagonist that forms hydrogels spontaneously at room temperature. To elucidate the mechanism and structural moieties responsible for this unusual gelation, hydrogels were characterized by rheology, optical microscopy, and XRD. SEM was performed on xerogels; NMR measurements were conducted in gelator solutions in the presence of a gel-breaker. The influence of temperature, concentration, pH, and ionic strength on elastic and viscous moduli of the hydrogels was evaluated; gel points were established via thorough rheological criteria. The observed are “true” gels with a fibrillar texture and lamellar microstructure. On a molecular level, the gels are composed of aggregates of partially ionized species stabilized by hydrophobic interactions of aromatic moieties. The gel-to-sol transition occurs at physiologically relevant temperatures and is concentration-, pH-, and ionic strength-dependent. We hypothesize that this spontaneous gelation is due to the so-called “spring” effect, a high energy salt form that transiently increases aqueous solubility above its equilibrium limit. Upon equilibration, this supersaturated system undergoes aggregation that avoids crystallization and produces a hydrogel.",,,,2011
561,,,[],"To test whether confocal laser scanning microscopy (CLSM) can be used as an analytical tool to determine the drug crystal size in a powder mixture or a crystalline solid dispersion. Crystals of the autofluorescent drug dipyridamole were incorporated in a matrix of crystalline mannitol by physical mixing or freeze-drying. Laser diffraction analysis and dissolution testing were used to validate the particle size that was found by CLSM. The particle size of the pure drug as determined by laser diffraction and CLSM were similar (D  of approximately 22 μm). CLSM showed that the dipyridamole crystals in the crystalline dispersion obtained by freeze-drying of less concentrated solutions were of sub-micron size (0.7 μm), whereas the crystals obtained by freeze-drying of more concentrated solutions were larger (1.3 μm). This trend in drug crystal size was in agreement with the dissolution behavior of the tablets prepared from these products. CLSM is a useful technique to determine the particle size in a powder mixture. Furthermore, CLSM can be used to determine the drug crystal size over a broad size distribution. A limitation of the method is that the drug should be autofluorescent.",,"This research was performed within the framework of project T5-105 of the Dutch Top Institute Pharma. The authors would like to thank P. Pfaffenbach (Solvay Infra Bad Hönningen GmbH, Hannover, Germany) for his assistance on XRPD analysis. This article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits any noncommercial use, distribution, and reproduction in any medium, provided the original author(s) and source are credited.",,2011
562,,,[],"To evaluate the advantages of amino acid/dipeptide monoester prodrugs for cancer treatments by assessing the uptake and cytotoxic effects of floxuridine prodrugs in a secondary cancer cell monolayer following permeation across a primary cancer cell monolayer. The first Capan-2 monolayer was grown on membrane transwell inserts; the second monolayer was grown at the bottom of a plate. The permeation of floxuridine and its prodrugs across the first monolayer and the uptake and cell proliferation assay on secondary layer were sequentially determined. All floxuridine prodrugs exhibited greater permeation across the first Capan-2 monolayer than the parent drug. The correlation between uptake and growth inhibition in the second monolayer with intact prodrug permeating the first monolayer suggests that permeability and enzymatic stability are essential for sustained action of prodrugs in deeper layers of tumors. The correlation of uptake and growth inhibition were vastly superior for dipeptide prodrugs to those obtained with mono amino acid prodrugs. Although a tentative general overall correlation between intact prodrug and uptake or cytotoxic action was obtained, it appears that a mixture of floxuridine prodrugs with varying beneficial characteristics may be more effective in treating tumors.",,We thank Dr. Wei Shen for his expertise with prodrug purification. This work was supported by grants NIGMD-2R01GM037188.,,2011
563,,,[],"The pH discrepancy between healthy and atopic dermatitis skin was identified as a site-specific trigger for delivering hydrocortisone from microcapsules. Using Eudragit L100, a pH-responsive polymer which dissolves at pH 6, hydrocortisone-loaded microparticles were produced by oil-in-oil microencapsulation or spray drying. Release and permeation of hydrocortisone from microparticles alone or in gels was assessed, and preliminary stability data was determined. Drug release from microparticles was pH-dependent, though the particles produced by spray drying also gave significant non-pH-dependent burst release, resulting from their porous nature or from drug enrichment on the surface of these particles. This pH-responsive release was maintained upon incorporation of the oil-in-oil microparticles into Carbopol- and HPMC-based gel formulations.   studies showed 4- to 5-fold higher drug permeation through porcine skin from the gels at pH 7 compared to pH 5. Permeation studies showed that the oil-in-oil-generated particles deliver essentially no drug at normal (intact) skin pH (5.0–5.5) but that delivery can be triggered and targeted to atopic dermatitis skin where the pH is elevated. The incorporation of these microparticles into Carbopol- and HPMC-based aqueous gel formulations demonstrated good stability and pH-responsive permeation into porcine skin.",,"The authors thank Stiefel laboratories Ltd., a GSK company, for their financial support.",,2011
564,,,[],"To develop fenretinide oral mucoadhesive patch formulations and evaluate their   and   release performance for future site-specific chemoprevention of oral cancer. Solubilization of fenretinide in simulated saliva (SS) was studied by incorporating nonionic surfactants (Tween® 20 and 80, and Brij® 35 and 98), bile salts (sodium salt of cholic, taurocholic, glycocholic, and deoxycholic acids), phospholipid (lecithin), and novel polymeric solubilizer (Souplus®). Adhesive (polycarbophil: hydroxypropyl methylcellulose 4KM) and drug release (Fenretinide/Eudragit® RL PO with or without solubilizers) layers were prepared by solvent casting. Oral mucoadhesive patches were formed by attaching drug and adhesive layers onto backing layer (Tegaderm™ film). Physical state of drug in Eudragit® films was examined by X-ray diffraction (XRD). Evaluation of   and   fenretinide release from the patch was conducted in SS containing 5%w/v sodium deoxycholate and rabbits, respectively. Fenretinide was quantified by HPLC. Tween® 20 and 80, Brij® 98, and sodium deoxycholate exhibited the highest fenretinide solubilization potential among the solubilizers. Drug loading efficiency in Eudragit® films was 90%–97%. XRD suggested fenretinide was amorphous in solubilizer-free and solubilizer-loaded films. Solubilizer-free patch exhibited poor   and   controlled drug release behavior. Increases in drug loading (5–10 wt%) or changes in polymeric matrix permeability did not provide continuous drug release. Co-incorporation of either single or mixed solubilizers in fenretinide/Eudragit® patches, (20 wt% Tween® 20, Tween® 80 and sodium deoxycholate or 20 wt% Tween® 80 + 40 wt% sodium deoxycholate solubilizers) led to significantly improved continuous   fenretinide release. Fenretinide/Eudragit® RL PO patches with 20 wt% Tween® 80 + 40 wt% sodium deoxycholate solubilizers exhibit excellent release behavior for further preclinical and/or clinical evaluation in oral cancer chemoprevention.",,"This study was supported by Fanconi Anemia Research Fund (GRT 00016074), NCI R01 CA129609, and F30 DE020992. The project described was also supported by Award Number UL1RR025755 from the National Center for Research Resources. The content is solely the responsibility of the authors and does not necessarily represent the official views of the National Center for Research Resources or the National Institutes of Health. We thank Dr. Vernon Steele, National Cancer Institute, for providing us a gift sample of fenretinide. We also thank Merck, Evonik Degussa Corp., BASF., Lubrizol Corp., and Colorcon®, Inc., for the gift samples of fenretinide, Eudragit®, Soluplus®, Carbopol®, and HPMC polymers, respectively.",,2011
565,,,[],"This review illustrates how a random observation at the laboratory bench has helped pave the way towards the development of organelle-targeted pharmaceutical nanocarriers. A fortuitous discovery in the mid 1990s involving the self-assembly of a molecule, known to accumulate inside mitochondria, has lead to the development of subcellular nanocarriers suited for the selective delivery of biologically active molecules to mitochondria inside living mammalian cells. Applications for mitochondria-specific drug and DNA delivery are described, the current state-of-the-art of mitochondrial drug targeting technology is reviewed, and its future perspectives are discussed.",,"All work in the author’s laboratories has been financially supported over the years by the Mitochondrial Disease Association (Tucson, AZ), the United Mitochondrial Disease Foundation (Pittsburgh, PA), the Massachusetts Technology Transfer Center (Boston, MA), Northeastern University (Boston, MA), and Midwestern University Glendale (Glendale, AZ). The author would like to thank all his undergraduate and graduate students who have contributed to these studies. In particular, the author is appreciative for the significant contributions from his former Ph.D. students Dr. Gerard D’Souza, Dr. Sarathi Boddapati, Dr. Ching-Ming Cheng, and Dr. Eyad Katrangi.",,2011
566,,,[],"Protein therapy is considered an alternative approach to gene therapy for treatment of genetic-metabolic disorders. Human protein therapeutics (PTs), developed via recombinant DNA technology and used for the treatment of these illnesses, act upon membrane-bound receptors to achieve their pharmacological response. On the contrary, proteins that normally act inside the cells cannot be developed as PTs in the conventional way, since they are not able to “cross” the plasma membrane. Furthermore, in mitochondrial disorders, attributed either to depleted or malfunctioned mitochondrial proteins, PTs should also have to reach the subcellular mitochondria to exert their therapeutic potential. Nowadays, there is no effective therapy for mitochondrial disorders. The development of PTs, however, via the Protein Transduction Domain (PTD) technology offered new opportunities for the deliberate delivery of human recombinant proteins inside eukaryotic subcellular organelles. To this end, mitochondrial disorders could be clinically encountered with the delivery of human mitochondrial proteins (engineered via recombinant DNA and PTD technologies) at specific intramitochondrial sites to exert their function. Overall, PTD-mediated Protein Replacement Therapy emerges as a suitable model system for the therapeutic approach for mitochondrial disorders.","amino acids coding sequence central nervous system Cytochrome   Oxidase 
                       
                     Enzyme Replacement Therapy Food and Drug Administration Green Fluorescent Protein genetically modified organisms inclusion bodies intermembrane space isopropyl-beta-D-thiogalactopyranoside N-terminal Leader Peptide Lipoamide Dehydrogenase monoclonal antibody Mitochondrial Processing Peptidase mitochondrial DNA Mitochondrial Targeting Signal Peptide Neutralizing Antibodies muclear DNA Oxidative Phosphorylation System Pyruvate Dehydrogenase Complex poly(ethylene glycol) Protein Replacement Therapy Protein Transduction Domain Protein Therapeutics Reactive Oxygen Species a Protein Transduction Domain Tricarboxylic acid cycle Mitochondrial Transcription Factor A","We would like to thank Mrs. Elena Kounadi (University Studio Press, Thessaloniki, Greece) for her artistic assistance and Mr. Ioannis D. Bonovolias, PhD student, for reading the manuscript.",,2011
567,,,[],,,,,2011
568,,,[],"Mitochondrial oxidative stress and dysfunction have been implicated in the aging process and in numerous chronic diseases. The need for therapies that can protect and/or improve mitochondrial function is obvious. However, the development of mitoprotective drugs has been hampered by a number of challenges, and there are at present no approved therapies for mitochondrial dysfunction. This article describes the original discovery, preclinical development, and clinical development of a novel class of small peptide molecules that selectively target the inner mitochondrial membrane and protect mitochondrial function. These compounds have the potential to be a paradigm-shifting approach to the treatment of mitochondrial dysfunction, which underlies many common diseases, including cardiorenal, neurologic, and metabolic disorders.","adenosine triphosphate blood-brain barrier cyclophilin D cytochrome c electron transport chain inner mitochondrial membrane intravenous overexpression of catalase targeted to mitochondria 1-methyl-4-phenylpyridium mitochondrial permeability transition 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine outer mitochondrial membrane reactive oxygen species subcutaneous superoxide dismutase triphenylphosphonium ion","The SS peptides described in this article are licensed for commercial research and development to Stealth Peptides Inc., a clinical stage biopharmaceutical company, in which the authors have financial interests.",,2011
569,,,[],"Efficient delivery of therapeutic biopolymers across cell membranes remains a daunting challenge. The development of cell-penetrating peptides (CPPs) has been useful; however, many CPPs are found trapped within endosomes, limiting their use as delivery agents. We optimize a class of CPPs, cationic amphiphilic polyproline helices (CAPHs), for direct transport into cells with mitochondrial localization through dimerization. The CAPH P11LRR used for this study has been found to enter cells by two distinct pathways: an endocytotic pathway was favored at low concentrations; internalization by direct transport was observed at higher concentrations. CAPH was dimerized to probe if direct transport within cells may be enhanced through increased association of CAPH with the membrane and through the association of individual peptides within the membrane. The dimerization of the CAPH was found to significantly increase cellular uptake over its monomeric counterpart, with a concomitant lowering of the concentration threshold favoring direct transport. Evidence for direct transport within cells and mitochondrial localization was observed. CAPH cellular uptake efficiency can be significantly enhanced through peptide dimerization while favoring cell entry via direct transport at low concentration with low cell toxicity.","cationic amphiphilic polyproline helix cell-penetrating peptide fetal bovine serum carbonylcyanide p-trifluoromethoxyphenylhydrazone fluorescein 9-fluorenylmethyloxycarbonyl N,N,N',N'-Tetramethyl- -(7-azabenzotriazol-1-yl)uranium hexafluorophosphate 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide 5-(and 6)-carboxyfluorescein, succinimidyl ester phosphate-buffered saline",,,2011
570,,,[],"To develop effective mitochondria-targeted antioxidants composed entirely of natural constituents. Novel mitochondria-targeted antioxidants were synthesized containing plant electron carrier and antioxidant plastoquinone conjugated by nonyloxycarbonylmethyl residue with berberine or palmatine, penetrating cations of plant origin. These compounds, SkQBerb and SkQPalm, were tested in model planar phospholipid membranes and micelles, liposomes, isolated mitochondria and living cells. SkQBerb and SkQPalm penetrated across planar bilayer phospholipid membrane in their cationic forms and accumulated in mitochondria isolated or in living human cells in culture. Reduced forms of SkQBerb and SkQPalm as well as C10Berb and C10Palm (SkQBerb and SkQPalm analogs lacking plastoquinol moiety) revealed radical scavenging activity in lipid micelles and liposomes, while oxidized forms were inactive. In isolated mitochondria and in living cells, berberine and palmatine moieties were not reduced, so antioxidant activity of C10Berb and C10Palm was not detected. SkQBerb and SkQPalm inhibited lipid peroxidation in isolated mitochondria at nanomolar concentrations; their prooxidant effect was observed at 1,000 times higher concentrations. In human cell cuture, nanomolar SkQBerb and SkQPalm prevented fragmentation of mitochondria and apoptosis induced by exogenous hydrogen peroxide. This is the first successful attempt to construct mitochondria-targeted antioxidants composed entirely of natural components, namely plastoquinone, nonyl, acetyl and berberine or palmatine residues.","transmembrane electric potential difference 2,2′-azobis(2-amidinopropane) dihydrochloride 2,2′-azodi(2,4′-dimethylvaleronitrile) bilayer planar phospholipid membrane bovine serum albumin 13-(decyloxycarbonylmethyl)berberine 13-(decyloxycarbonylmethyl)palmatine dodecyltriphenylphosphonium 5-(−6)-chloromethyl-2′,7′-dichlorodihydrofluorescein diacetate trifluoromethoxycarbonylcyanide phenylhydrazone malondialdehyde 10-(6-ubiquinonyl) decyltriphenylphosphonium reactive oxygen species cationic derivative of plastoquinone or methyl plastoquinone 10-(6-plastoquinonyl) decyltriphenylphosphonium 13-[9- (6-plastoquinonyl) nonyloxycarbonylmethyl] berberine 13-[9-(6-plastoquinonyl) nonyloxycarbonylmethyl] palmatine 10-(6-plastoquinonyl) decylrhodamine 19 thiobarbituric acid-reactive substances","We thank M. L. Domninskaya and A. A. Pashkovskaya for help in some experiments. This study was supported by research contract with Mitotech LLC, the Russian Ministry of Education and Science (grants “Leading Scientific Schools” No. 5762.2008.4 and “Centers for Science and Education” No. 14.740.11.0010) and the Russian Foundation for Basic Research (grant Nos. 09-04-01454, 09-04-00890, 10-04-91331).",,2011
571,,,[],"To investigate the possible impact of reduction of mitochondrial membrane permeabilization by modulation of the 18 kDa translocator protein mediated by Ro5-4864 over post-traumatic cerebral edema and metabolic crisis. Cerebral microdialysis and intracranial pressure (ICP) monitoring were performed in Sprague–Dawley rats treated by intraperitoneal injection of either dimethylsulfoxide (vehicle) or Ro5-4864 following cortical contusion and further correlated with quantitative assessment of mitochondrial damage, water content in the injured tissue, modified neurological severity score, and lesion size. Ro5-4864 resulted in a profound decrease in ICP that correlated with improved cerebral metabolism characterized by significantly higher glucose and pyruvate and lower lactate concentrations in the pericontusional area in comparison with vehicle-treated animals. Reduced ICP correlated with reduced water content in the injured tissue; improved metabolism was associated with reduced mitochondrial damage evidenced by electron microscopy. Both effects were associated with a profound and significant reduction in glycerol release and lesion size, and correlated with improved neurological recovery. The present study shows that Ro5-4864 has a favorable effect on the fate of injured brain, presumably mediated by improvement of metabolism. It further suggests that improvement of metabolism may contribute to ICP relief.",,,,2011
